id;dc_source;dc_title;foi_nrPages;foi_fairiscoreVersions;foi_fairiscore_v2
nl.mnre1013.2e-b.2024.508.doc.1;https://open.overheid.nl/documenten/6f329256-24f5-487f-a092-11fdb56fb60a/file;Beslisnota bij Beantwoording vragen over het artikel _After Polynesia and New Caledonia_ Baku will help Bonaire in its fight against colonialism_;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1182.2e-b.2024.123.doc.1;https://open.overheid.nl/documenten/6f29b9af-6ff6-466d-9012-aa58e32aee20/file;95845918.Beslisnota Kamerbrief leveringszekerheid elektriciteit;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1058.2e-b.2024.24.doc.1;https://open.overheid.nl/documenten/dpc-371cb3dc11209f91d45fe8685ec25222516eb1c6/pdf;tk-beslisnota-brief-voor-commissiedebat-ondermijning;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1130.2e-b.2024.122.doc.1;https://open.overheid.nl/documenten/dpc-49275ad4a3dcea33004a4017ba1af0d398aa4dfe/pdf;bijlage-1-onderliggende-beslisnota-bij-kamerbrief-multimodale-tickets-en-extra-middelen-in-het-ov;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.479.doc.1;https://open.overheid.nl/documenten/05cee249-cf02-49c9-9b69-dabad011c56a/file;Beslisnota Kamerbrief over het Toezichtarrangement Autoriteit Persoonsgegevens;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1073.2e-b.2024.310.doc.1;https://open.overheid.nl/documenten/c7bbe5f7-6050-4944-8498-37cb5ff5210e/file;Openbaarmaking beslisnota - Uitstelbrief kamervragen over de boodschappenproblematiek die niet wordt opgelost met de Participatiewet in balans_Geredigeerd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.65.doc.1;https://open.overheid.nl/documenten/60c9bd22-f206-408e-b76e-2049f077fdca/file;Nota aangepaste derde voortgangsbrief WGBTD en advies LA inzake geautomatiseerde selectie;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1130.2e-b.2024.167.doc.1;https://open.overheid.nl/documenten/dpc-37724a933d7b66059ba6a94f19d7acf6996846c5/pdf;onderliggende-beslisnota-uitstelbrief-kamervragen-gabriels-stankoverlast-kunstmestbedrijf-amsterdam;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1058.2e-b.2024.61.doc.1;https://open.overheid.nl/documenten/dpc-34e9fa69fcd16b02d1f7d7b5d0f7f0d9a567309b/pdf;tk-beslisnota-bij-toetreding-kirgizie-tot-haags-alimentatieverdrag-2007;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.498.doc.1;https://open.overheid.nl/documenten/90cebed6-e033-463e-86c8-9011164a3bc5/file;Beslisnota bij Kamervragen over het bericht _Aanbieders jeugdzorg komen niet of nauwelijks meer rond_;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.20.doc.1;https://open.overheid.nl/documenten/5b86b32b-4b64-451e-a8dd-c1e4ad691da4/file;Beslisnota Kamerbrief Taskforce verbetering financieel beheer januari 2024;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1073.2e-b.2024.355.doc.1;https://open.overheid.nl/documenten/dd72d406-dd5a-4544-aae8-90b90baa92ec/file;Openbaarmaking beslisnota Beantwoording Kamervragen over de kabinetsreactie op de parlementaire enqu_te fraude en dienstverlening _PEFD__Geredigeerd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1171.2e-b.2024.52.doc.1;https://open.overheid.nl/documenten/59627d23-ea27-4887-9fd7-ddb25d3856b3/file;Beslisnota bij Antwoord op vragen van het lid De Groot over het bericht _Nieuwe huurregels kunnen studenten hun woning kosten;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.338.doc.1;https://open.overheid.nl/documenten/d47f71eb-e22c-42da-b271-da0281dbed89/file;Beslisnota bij Kamerbrief inzake beantwoording feitelijke vragen wijziging begrotingsstaat BZ _Incidentele suppletoire begroting-...-f151c15;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1171.2e-b.2024.17.doc.1;https://open.overheid.nl/documenten/8e41a1d7-75ff-4144-a19f-ded12ea95d79/file;Beslisnota bij Antwoorden op Kamervragen over toewijzen van sociale huurwoningen aan statushouders;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.108.doc.1;https://open.overheid.nl/documenten/b656321d-600d-4aa8-b6d0-168931a11a79/file;69437956.Beslisnota Kamerbrief wijzigingen NSP 2025;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1034.2e-b.2024.109.doc.1;https://open.overheid.nl/documenten/faf13cb9-cb6a-4e45-8dca-574aa5e4beb9/file;Beslisnota bij kamerbrief tijdelijke verlenging NCDR aan volgend kabinet;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.679.doc.1;https://open.overheid.nl/documenten/1309c9a0-ef0b-4a10-bd70-1cf69fc2db4a/file;Beslisnota bij Kamervragen over het bericht dat tieners geen vaccinaties meer krijgen in verband met de aanpassing van het Rijksvaccinatieprogramma per 2025;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.249.doc.1;https://open.overheid.nl/documenten/3b499c22-5cc5-4464-861d-719a82717ae5/file;Beslisnota Commissieverzoek EK _vragen n.a.v. Aanpak Fiscale Regelingen_;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1090.2e-b.2024.698.doc.1;https://open.overheid.nl/documenten/893894cf-7966-468b-87f0-ca678ac89ac0/file;Beslisnota bij Aanbieding evaluatie diensttijdvrijstelling;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.111.doc.1;https://open.overheid.nl/documenten/0cbcead2-e283-4bb6-b681-9e81b76f393c/file;Beslisnota bij Kamervragen over de grote zorgen van het internationale artsencollectief _SEGM_ over genderrichtlijn WHO;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.661.doc.1;https://open.overheid.nl/documenten/5ee1d39e-d8c1-47ee-99e7-7c5dbe137925/file;Beslisnota bij verzending Meerjarenperspectief Inspectieraad 2025-2029 naar EK TK;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.564.doc.1;https://open.overheid.nl/documenten/ab591c36-d1fb-4f56-ba1d-017db7ba2a41/file;Beslisnota_s Opvolging amendement acceptatieplicht;8.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1109.2e-b.2024.296.doc.1;https://open.overheid.nl/documenten/dpc-c07f3ea7f5e51dfafc3b5b9a01e30628c3ef880b/pdf;beslisnota-bij-reactie-op-commissiebrief-met-verzoek-ontvangen-afschrift-van-reactie-brief-van-de-heer-van-de-w;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.917.doc.1;https://open.overheid.nl/documenten/08a4380a-3b11-4764-a698-9a70fc9f7463/file;Beslisnota bij Kamerbrief over Verzoek om kabinetsreactie op Onderzoek Wmo-spoedzorg voor kwetsbare ouderen _thuis_;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1073.2e-b.2024.248.doc.1;https://open.overheid.nl/documenten/c00d8e58-2f89-4d3a-80d1-21b54cb1de41/file;Openbaarmaken beslisnota pensioenfondsen_Geredigeerd;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.154.doc.1;https://open.overheid.nl/documenten/e4f4849d-0156-481a-b352-4b88f2dd5396/file;Beslisnota bij Kamervragen over noodkreet van gemeenten over doorontwikkeling verwijsindex februari 2024;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.585.doc.1;https://open.overheid.nl/documenten/3cd0aa72-1403-4dfa-85d7-9dc0ea8b8dca/file;Beslisnota bij Kamervragen over de brief van Stichting Zeeuwse Zorgschakels aangaande casemanagement dementie die is gestuurd aan alle relaties;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.521.doc.1;https://open.overheid.nl/documenten/441d9799-e384-42b7-a95e-56224c770dbf/file;Beslisnota_s Nota V2 Tekenversie aanbiedingsbrief Voortgangsrapportage mei-aug 2024;4.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1045.2e-b.2024.78.doc.1;https://open.overheid.nl/documenten/76a766e8-230a-41ab-aa2b-fe63a20f84b6/file;45246334.Beslisnota verzending Jaarresultaten NFIA 2023;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1034.2e-b.2024.624.doc.1;https://open.overheid.nl/documenten/4f1c1977-12bd-4fe8-b18c-640c9e9ff4ce/file;Beslisnota beantwoording schriftelijke Kamervragen 2e suppletoire begroting 2024 Koninkrijksrelaties;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.450.doc.1;https://open.overheid.nl/documenten/3cfb9e82-8931-486e-aade-1de7ebfe0a9f/file;Beslisnota bij Kamerbrief inzake openstaande en deels voldane toezeggingen waarvan de deadline is verstreken;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1109.2e-b.2024.34.doc.1;https://open.overheid.nl/documenten/dpc-e50981cd803f84a25bc6e0572527082330ec2fcb/pdf;006-id-25860-gelakt-v2-nota-ter-ondertekening-nnavv-nvw-wetsvoorstel-vog-v2-docx-1-;6.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.415.doc.1;https://open.overheid.nl/documenten/61967d7b-5ea2-4a52-92ef-a2a52fbe2157/file;Beslisnota bij Kamerbrief inzake beoordeling voorstel voor importheffingen op Russisch en Belarussisch graan;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.39.doc.1;https://open.overheid.nl/documenten/0c9a3ba4-b485-483c-b3e5-002b8e2c0677/file;Beslisnota bij Kamerbrief over het smaakjesverbod voor E-sigaretten;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1109.2e-b.2024.71.doc.1;https://open.overheid.nl/documenten/dpc-46c85882d981a3494fa09b60f107b89143e751bf/pdf;beslisnota-bij-antwoord-op-schriftelijke-vragen-van-het-lid-stoffer-sgp-over-berichtgeving-nos-inzake-israel-en-gaza;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.325.doc.1;https://open.overheid.nl/documenten/c912e01c-39fb-4118-aaab-d203eb0f01bf/file;54137136.Beslisnota Reactie op motie lid Teunissen-Postma over stop houtige biomassa;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1153.2e-b.2024.209.doc.1;https://open.overheid.nl/documenten/e5efa1a9-92dc-4c41-bcea-eefeddd9c2ad/file;63264514.Beslisnota Beantwoording vragen aan de minister van Landbouw_ Natuur en Voedselkwaliteit over een project van 17 gangba-...-aff0a1d;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1045.2e-b.2024.360.doc.1;https://open.overheid.nl/documenten/a1792599-ae75-4ebf-a5b4-80adff1d4dfc/file;52424567.Beslisnota - derde NvW Energiewet;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1025.2e-b.2024.81.doc.1;https://open.overheid.nl/documenten/b9169c1b-e749-44fa-94f2-4a49a9dc1ae1/file;Beslisnota bij Kamerbrief over Ontwerpbesluit_ houdende wijziging van het Warenwetbesluit Bereiding en behandeling van levensmid-...-4f0d90a;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.578.doc.1;https://open.overheid.nl/documenten/49176808-9bb0-4f8a-b6ea-adad8f8324c7/file;Beslisnota bij Kamerbrief over Jaarbeeld IGJ 2023;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1045.2e-b.2024.85.doc.1;https://open.overheid.nl/documenten/703f834b-4803-4cd4-8fb1-eafcbbae20e8/file;45458092.TK Beslisnota bij Kamerbrieven over start arbitrageprocedure door Shell en ExxonMobil;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.208.doc.1;https://open.overheid.nl/documenten/77983963-d6e4-444b-a1e3-a34da0c2a43a/file;Beslisnota bij brief TK naar aanleiding van Who debat;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.599.doc.1;https://open.overheid.nl/documenten/606b9776-0f22-43b6-9776-b251ca04ea03/file;Beslisnota - Beantwoording schriftelijke vragen Van Dijk en Stultiens;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1090.2e-b.2024.148.doc.1;https://open.overheid.nl/documenten/b0758350-da49-4154-b507-f6a9c0f79ef7/file;Beslisnota Kamerbrief terugkoppeling IF-vergadering 28 tm 30 mei 2024 - gelakt;3.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1013.2e-b.2024.191.doc.1;https://open.overheid.nl/documenten/817ba127-20bd-415e-acc4-6d3562e2171a/file;Beslisnota bij fiche 1 - Aanbeveling onderzoek onderzeese communicatiekabels;4.0;"{""v1"": 3, ""v2"": 3}";3
nl.mnre1109.2e-b.2024.197.doc.1;https://open.overheid.nl/documenten/dpc-96fb0ca8990163e31c536452d53e1c158b096a73/pdf;nota-bij-beantwoording-vragen-over-rechtsstatelijkheid-regeerprogramma-;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.665.doc.1;https://open.overheid.nl/documenten/bea123cf-86ad-4246-9a12-f095992f5d54/file;Beslisnota getekend Kamerverslag JV 2024;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.560.doc.1;https://open.overheid.nl/documenten/a99422da-2019-4c68-a113-c633baef9dfb/file;Beslisnota bij Kamerbrief aanbieding herziene leidraad externe commissies 2024_;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1109.2e-b.2024.47.doc.2;https://open.overheid.nl/documenten/dpc-dc70bd9c86081ea5e2cd4b5e065a1782982d64d8/pdf;bundel;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.210.doc.1;https://open.overheid.nl/documenten/b42817e2-5674-463b-8028-1a40fc120fb3/file;Beslisnota bij Kamervragen over het bericht Experts waarschuwen voor levensgevaarlijke afslankthee Je speelt echt met je gezondheid;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.525.doc.1;https://open.overheid.nl/documenten/78d31bfa-585d-4349-9f7d-c815ac3face3/file;Beslisnota bij Kamerbrieven besluitvorming van de Rijksministerraad inzake Rijkswet financieel toezicht Cura_ao en Sint Maarten;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.620.doc.1;https://open.overheid.nl/documenten/dcee01cf-4209-4d13-bcca-28db14e2a678/file;Beslisnota - Afschrift brief aan Tweede Kamer over kabinetsreactie evaluaties fiscale regelingen;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.684.doc.1;https://open.overheid.nl/documenten/b76bbee5-3dac-4840-89ec-ac99d4829788/file;Beslisnota bij Kamerbrief inzake Jaarbrief 2024 Taskforce Integriteit Zorgsector;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.255.doc.1;https://open.overheid.nl/documenten/90d682c8-ca44-4afe-8a43-74171b4b0b88/file;Beslisnota bij Kamervragen de brief _Reactie op verzoek om informatie voorafgaand aan het WGO jeugd 29-01-2024 over de invulling-...-39bf4b6;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1010.2e-b.2024.4.doc.1;https://open.overheid.nl/documenten/036d43a8-eef0-41f2-97cb-2a52b419ff3a/file;Beslisnota bij antwoorden op Kamervragen over vertrek van minister van Volksgezondheid_ Welzijn en Sport;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.149.doc.1;https://open.overheid.nl/documenten/34f0c241-a959-498d-aba1-d4ae1758e391/file;Openbaarmaking Beslisnota - Beantwoording Kamervragen over _de representativiteit tijdens het cao-proces_;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1013.2e-b.2024.380.doc.1;https://open.overheid.nl/documenten/8bdaa64a-d748-41ad-88dc-5cc4d0cf5d0b/file;Beslisnota bij verslag Raad Buitenlandse Zaken en verslag Europese Politieke Gemeenschap;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1013.2e-b.2024.751.doc.1;https://open.overheid.nl/documenten/f5eb8b46-75ab-4492-b481-552a8e92a488/file;Beslisnota bij Beantwoording vragen over de opmars van de HTS in Syri_;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1045.2e-b.2024.408.doc.1;https://open.overheid.nl/documenten/4f4f2185-8d2f-4b56-9790-c6819c58b773/file;52461399.Beslisnota Appreciatie EU-Witboek How to master Europe_s digital infrastucture needs;4.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1013.2e-b.2024.714.doc.1;https://open.overheid.nl/documenten/c281f3e8-58e5-416e-ae78-f76e7ea4ed88/file;Beslisnota bij Kamerbrief inzake deelname ambtenaren aan rondetafelgesprek over de humanitaire situatie in Syri_;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1013.2e-b.2024.490.doc.1;https://open.overheid.nl/documenten/00c499ee-4609-42d9-8722-62795fb50e1f/file;Beslisnota bij Kamerbrief inzake halfjaarlijks rappel toezeggingen;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.234.doc.1;https://open.overheid.nl/documenten/b97003f7-d638-4dcf-8016-b419db30a42a/file;52860184.Beslisnota bij Kamerbrief basisrapport Rode Lijst Zweefvliegen;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.271.doc.1;https://open.overheid.nl/documenten/676cd4d1-3d07-47a8-ba46-84b2b7a13f4a/file;62856198.Beslisnota Geannoteerde agenda Landbouw- en Visserijraad 15 juli 2024;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1045.2e-b.2024.318.doc.1;https://open.overheid.nl/documenten/da7d508c-6cd7-4750-90f3-1e60963944c8/file;53020025.Beslisnota bij Kamerbrief Energiewet en 4e NvW;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.175.doc.1;https://open.overheid.nl/documenten/87af9c16-d72b-43d2-adf3-9838ba3681be/file;Beslisnota Uitstelbrief beantwoording Kamervragen over de verplichtingen voor financi_le instellingen om financiering aan ontbossing te voorkomen;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.270.doc.1;https://open.overheid.nl/documenten/1f1fa88b-87b1-4b58-9790-8d9d58d1e32d/file;Beslisnota bij 4de kamerbrief over maatregelen tegen fraude met paspoorten en VRS;7.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1109.2e-b.2024.256.doc.1;https://open.overheid.nl/documenten/dpc-0ad98cf171cbe5ba951f2946be8ddff3900dada1/pdf;beslisnota-bij-uitvoering-programma-schoolmaaltijden-2025;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.500.doc.1;https://open.overheid.nl/documenten/8feecfab-1bbd-4514-ac8c-70ff37eb9311/file;Beslisnota bij Kamerbrief Appreciatie motie Jansen en Welzijn _Kamerstukken 29247 448 en 449_;3.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1025.2e-b.2024.194.doc.1;https://open.overheid.nl/documenten/bdb611e8-fef2-4e4d-9d10-d6b6a2a286d9/file;Beslisnota bij Kamerbrief Schriftelijk Overleg _SO_ inzake Uitvoeringsregeling Waarschuwingsregister zorgfraude;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.235.doc.1;https://open.overheid.nl/documenten/57889aab-4807-4f9a-9206-4c5217c8e690/file;Beslisnota bij Kamerbrief over herbenoeming van prof. dr. mr. Marcel Pheijffer als lid van de Commissie toezicht financi_n politieke partijen _Ctfpp_;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.130.doc.1;https://open.overheid.nl/documenten/ca2168f8-29d8-4501-9b96-c00e3fa9cd9b/file;Beslisnota Rapport Naar een toekomstbestendige energiebelasting;4.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1073.2e-b.2024.288.doc.1;https://open.overheid.nl/documenten/63e9b6b1-e87d-43ff-9c51-0bed0e553ff0/file;Openbaarmaking Beslisnota - Beantwoording Kamervragen over de AOW-leeftijd en de ontwikkeling van de levensverwachting;4.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.555.doc.1;https://open.overheid.nl/documenten/5e822e2a-1ff9-482a-9588-6a2ed8d94a9d/file;Beslisnota bij Kamerbrief over Mpox virus en voorraad vaccins;4.0;"{""v1"": 3, ""v2"": 3}";3
nl.mnre1025.2e-b.2024.545.doc.1;https://open.overheid.nl/documenten/66b8edad-b82f-4020-af74-37294fdd125f/file;Beslisnota bij Kamerbrief over VWS-monitor mei 2024;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1073.2e-b.2024.174.doc.1;https://open.overheid.nl/documenten/4fec9299-688b-4d60-915a-053bfe427489/file;Openbaarmaking Beslisnota - Reactie SO inzake Ontwerpbesluit Tijdelijke aanpassing Schattingsbesluit i.v.m. praktisch beoordelen_ Geredigeerd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.268.doc.1;https://open.overheid.nl/documenten/866fd372-dc4a-413d-ab08-32fd294c43bb/file;Beslisnota bij Kamerbrief over Aanbieding rapport over inclusieve ouderenzorg;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.518.doc.1;https://open.overheid.nl/documenten/198fe9c8-95c1-47cf-8ec6-9ff7025a3ea3/file;Beslisnota bij Beantwoording Kamervragen D66 en aanvullende Kamervragen VVD over het artikel _Britse overheid wil vrouwenhaat aa-...-ccf3827;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.131.doc.1;https://open.overheid.nl/documenten/5b8642e7-a604-41f9-a10a-6e666b03a586/file;Openbaarmaken beslisnota koopkrachtfout_Geredigeerd;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.289.doc.1;https://open.overheid.nl/documenten/03a178f4-e479-44d9-b5a7-d8599c36b1bf/file;Beslisnota_s Beantwoording vragen over het artikel _Herstel toeslagenaffaire dreigt ongekende strop te worden_ nog 5 miljard extra_;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1130.2e-b.2024.303.doc.1;https://open.overheid.nl/documenten/dpc-5a04cf8a7958e33e31289cb7a73d34ac93b26534/pdf;onderliggende-beslisnota-antwoordbrief-kamer-2024z18289;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.658.doc.1;https://open.overheid.nl/documenten/61233fcd-3bfc-4846-b412-8d6c7fdf5517/file;Beslisnota Kamerbrief Voorkomen van hoge terugvorderingen;4.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1013.2e-b.2024.729.doc.1;https://open.overheid.nl/documenten/fd0800f7-c8b7-44d8-a66a-cbba7237a39c/file;Beslisnota bij Kamerbrief inzake beantwoording feitelijke vragen Tweede Suppletoire Begroting Buitenlandse Zaken 2024;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1171.2e-b.2024.92.doc.1;https://open.overheid.nl/documenten/6da7648c-6a90-4622-898b-a9d78afad5f3/file;Beslisnota bij Kamerbrief over Volkshuisvestingsfonds vierde tranche 2024-2;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.435.doc.1;https://open.overheid.nl/documenten/30f17562-cf9b-4189-8aeb-ba8fc83bb29c/file;52747730.Beslisnota bij Bevindingen TNO-onderzoeken Nationale Grondstoffenstrategie;4.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.470.doc.1;https://open.overheid.nl/documenten/e2854f3b-168b-4422-9d09-db6d0d72c27d/file;86649041.Beslisnota bij update visietraject biotechnologie incl. STT-rapport _Stippen op de horizon_;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.135.doc.1;https://open.overheid.nl/documenten/7cc8426e-8d4f-462c-8b22-573bc408d1f3/file;45997095.Beslisnota Antwoord op Kamervragen over de hoogte van bestuurlijke boetes Wet dieren;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.340.doc.1;https://open.overheid.nl/documenten/d2fa549f-4123-4c67-80b0-1f519e132989/file;Beslisnota bij Kamerbrief inzake schriftelijk overleg informele Raad Algemene Zaken van 29 en 30 april 2024;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.170.doc.1;https://open.overheid.nl/documenten/34339d40-a9e4-476e-a56a-60a67844b85a/file;55893483.Beslisnota aanbieden jaarverslag 2023 Staatsbosbeheer aan de Eerste en de Tweede Kamer;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1013.2e-b.2024.305.doc.1;https://open.overheid.nl/documenten/0012c9e4-73b3-4b1f-b98d-30dcc2be0bca/file;Beslisnota bij Beantwoording vragen van het lid Eerdmans over de eindstemming onder EU-lidstaten over de Corporate Sustainability Due Diligence-richtlijn;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.601.doc.1;https://open.overheid.nl/documenten/22e44724-787d-4350-bcaa-b4b304d34640/file;Beslisnota bij Kamerbrief over Verzoek om een reactie op het Inspectierapport over de ZIKOS-afdelingen;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1109.2e-b.2024.157.doc.1;https://open.overheid.nl/documenten/dpc-d02f027248efeb5af8c7afa5035ba820f6ca3e88/pdf;beslisnota-s-bij-beleidsreactie-op-onderzoeksrapport-nederlandse-arbeidsinspectie-psychosociale-arbeidsbelasting-op-universiteiten;5.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1034.2e-b.2024.171.doc.1;https://open.overheid.nl/documenten/afc1e901-5ced-40c2-87e3-78236236faaf/file;Beslisnota bij Kamerbrief Goed opdrachtgeverschap;3.0;"{""v1"": 1, ""v2"": 1}";1
